"Fisktegund","Óslægt","skip","id","date","gear","harbour"
"Ýsa",8,"363","705053","25.09.2019","Net","Keflavík"
"Skarkoli",148,"363","705053","25.09.2019","Net","Keflavík"
"Þorskur",3338,"363","705053","25.09.2019","Net","Keflavík"
"Ýsa",10,"363","704863","24.09.2019","Net","Keflavík"
"Skarkoli",340,"363","704863","24.09.2019","Net","Keflavík"
"Þorskur",2633,"363","704863","24.09.2019","Net","Keflavík"
"Þorskur",1213,"363","704715","23.09.2019","Net","Keflavík"
"Skarkoli",204,"363","704586","22.09.2019","Net","Keflavík"
"Þorskur",2102,"363","704586","22.09.2019","Net","Keflavík"
"Þorskur",1749,"363","704551","21.09.2019","Net","Keflavík"
"Skarkoli",127,"363","704493","20.09.2019","Net","Keflavík"
"Þorskur",2790,"363","704493","20.09.2019","Net","Keflavík"
"Ýsa",7,"363","704378","19.09.2019","Net","Keflavík"
"Skarkoli",96,"363","704378","19.09.2019","Net","Keflavík"
"Þorskur",2930,"363","704378","19.09.2019","Net","Keflavík"
"Skarkoli",97,"363","704249","18.09.2019","Net","Keflavík"
"Þorskur",1514,"363","704249","18.09.2019","Net","Keflavík"
"Ýsa",8,"363","704071","17.09.2019","Net","Keflavík"
"Skarkoli",118,"363","704071","17.09.2019","Net","Keflavík"
"Þorskur",5181,"363","704071","17.09.2019","Net","Keflavík"
"Ufsi",92,"363","703990","16.09.2019","Net","Keflavík"
"Þorskur",1836,"363","703990","16.09.2019","Net","Keflavík"
"Skarkoli",97,"363","703887","15.09.2019","Net","Keflavík"
"Þorskur",507,"363","703887","15.09.2019","Net","Keflavík"
"Ýsa",32,"363","703875","14.09.2019","Net","Keflavík"
"Skarkoli",59,"363","703875","14.09.2019","Net","Keflavík"
"Þorskur",2188,"363","703875","14.09.2019","Net","Keflavík"
"Ýsa",49,"363","703817","13.09.2019","Net","Keflavík"
"Skarkoli",34,"363","703817","13.09.2019","Net","Keflavík"
"Þorskur",1762,"363","703817","13.09.2019","Net","Keflavík"
"Steinbítur",9,"363","703817","13.09.2019","Net","Keflavík"
"Ýsa",83,"363","703626","12.09.2019","Net","Keflavík"
"Skarkoli",14,"363","703626","12.09.2019","Net","Keflavík"
"Þorskur",3235,"363","703626","12.09.2019","Net","Keflavík"
"Ýsa",43,"363","703537","11.09.2019","Net","Keflavík"
"Skarkoli",7,"363","703537","11.09.2019","Net","Keflavík"
"Þorskur",2321,"363","703537","11.09.2019","Net","Keflavík"
"Ýsa",88,"363","703398","10.09.2019","Net","Keflavík"
"Skarkoli",9,"363","703398","10.09.2019","Net","Keflavík"
"Þorskur",1982,"363","703398","10.09.2019","Net","Keflavík"
"Skarkoli",90,"363","702593","04.09.2019","Net","Keflavík"
"Þorskur",3085,"363","702593","04.09.2019","Net","Keflavík"
"Skarkoli",200,"363","702457","03.09.2019","Net","Keflavík"
"Þorskur",2515,"363","702457","03.09.2019","Net","Keflavík"
"Skarkoli",191,"363","702323","02.09.2019","Net","Keflavík"
"Þorskur",4962,"363","702323","02.09.2019","Net","Keflavík"
"Skarkoli",282,"363","702217","01.09.2019","Net","Keflavík"
"Þorskur",3440,"363","702217","01.09.2019","Net","Keflavík"
"Ýsa",5150,"530","752681","31.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",11,"530","752681","31.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",17,"530","752681","31.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",700,"530","752681","31.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",8,"530","752681","31.08.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",2,"530","752681","31.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",7023,"530","752552","30.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",54,"530","752552","30.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",760,"530","752552","30.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",29,"530","752552","30.08.2020","Dragnót 135 mm","Skagaströnd"
"Ufsi",10,"530","752422","28.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",2371,"530","752422","28.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",39,"530","752422","28.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",604,"530","752422","28.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",21,"530","752422","28.08.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",4,"530","752422","28.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",4458,"530","752327","27.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",12,"530","752327","27.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",61,"530","752327","27.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",1100,"530","752327","27.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",3,"530","752327","27.08.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",2,"530","752327","27.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",6904,"530","752180","26.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",10,"530","752180","26.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",29,"530","752180","26.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",1674,"530","752180","26.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",21,"530","752180","26.08.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",2,"530","752180","26.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",7436,"530","752035","25.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",19,"530","752035","25.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",109,"530","752035","25.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",1499,"530","752035","25.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",17,"530","752035","25.08.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",2,"530","752035","25.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",7948,"530","751875","24.08.2020","Dragnót 135 mm","Skagaströnd"
"Lýsa",76,"530","751875","24.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",9,"530","751875","24.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",211,"530","751875","24.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",967,"530","751875","24.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",121,"530","751875","24.08.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",8,"530","751875","24.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",1800,"530","751587","21.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",4,"530","751587","21.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",110,"530","751587","21.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",529,"530","751587","21.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",30,"530","751587","21.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",4467,"530","751368","19.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",11,"530","751368","19.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",102,"530","751368","19.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",383,"530","751368","19.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",4,"530","751368","19.08.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",7,"530","751368","19.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",3667,"530","751031","18.08.2020","Dragnót 135 mm","Skagaströnd"
"Lýsa",6,"530","751031","18.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",8,"530","751031","18.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",111,"530","751031","18.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",274,"530","751031","18.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",82,"530","751031","18.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",4831,"530","750494","17.08.2020","Dragnót 135 mm","Skagaströnd"
"Lýsa",13,"530","750494","17.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",18,"530","750494","17.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",286,"530","750494","17.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",636,"530","750494","17.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",138,"530","750494","17.08.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",10,"530","750494","17.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",2830,"530","749832","13.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",276,"530","749832","13.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",681,"530","749832","13.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",156,"530","749832","13.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",2065,"530","748226","11.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",4,"530","748226","11.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",603,"530","748226","11.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",1187,"530","748226","11.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",270,"530","748226","11.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",4761,"530","747870","10.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",68,"530","747870","10.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",560,"530","747870","10.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",29,"530","747870","10.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",771,"530","747397","06.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",14,"530","747397","06.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",293,"530","747397","06.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",454,"530","747397","06.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",8,"530","747397","06.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",913,"530","747273","05.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",1176,"530","747273","05.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",1348,"530","747273","05.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",466,"530","747273","05.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",1057,"530","746802","04.08.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",13,"530","746802","04.08.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",96,"530","746802","04.08.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",1746,"530","746802","04.08.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",28,"530","746802","04.08.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",974,"530","746265","30.07.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",7,"530","746265","30.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",399,"530","746265","30.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",615,"530","746265","30.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",63,"530","746265","30.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",696,"530","745724","29.07.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",13,"530","745724","29.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",61,"530","745724","29.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",335,"530","745724","29.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",14,"530","745724","29.07.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",1,"530","745724","29.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",1038,"530","745508","28.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",283,"530","745508","28.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",625,"530","745508","28.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",79,"530","745508","28.07.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",1,"530","745508","28.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",1319,"530","745150","27.07.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",9,"530","745150","27.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",79,"530","745150","27.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",2769,"530","745150","27.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",27,"530","745150","27.07.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",2,"530","745150","27.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",682,"530","744776","23.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",90,"530","744776","23.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",2700,"530","744776","23.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",27,"530","744776","23.07.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",1,"530","744776","23.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",1075,"530","744424","22.07.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",11,"530","744424","22.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",111,"530","744424","22.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",1111,"530","744424","22.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",23,"530","744424","22.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",1554,"530","743854","21.07.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",12,"530","743854","21.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",63,"530","743854","21.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",5307,"530","743854","21.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",27,"530","743854","21.07.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",4,"530","743854","21.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",910,"530","743094","20.07.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",4,"530","743094","20.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",53,"530","743094","20.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",2549,"530","743094","20.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",28,"530","743094","20.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",1240,"530","742897","19.07.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",16,"530","742897","19.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",138,"530","742897","19.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",7594,"530","742897","19.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",43,"530","742897","19.07.2020","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",1,"530","742897","19.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",1327,"530","742278","14.07.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",17,"530","742278","14.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",149,"530","742278","14.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",3505,"530","742278","14.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",628,"530","742278","14.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",2300,"530","741678","13.07.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",3,"530","741678","13.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",399,"530","741678","13.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",833,"530","741678","13.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",1341,"530","741678","13.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",629,"530","741098","10.07.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",147,"530","741098","10.07.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",1945,"530","741098","10.07.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",110,"530","741098","10.07.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",85,"530","728426","26.05.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",58,"530","728426","26.05.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",602,"530","728426","26.05.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",16,"530","728426","26.05.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",211,"530","727994","25.05.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",22,"530","727994","25.05.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",646,"530","727994","25.05.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",2079,"530","727994","25.05.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",270,"530","727994","25.05.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",127,"530","724373","12.05.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",382,"530","724373","12.05.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",1523,"530","724373","12.05.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",396,"530","724373","12.05.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",75,"530","723487","07.05.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",111,"530","723487","07.05.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",12801,"530","723487","07.05.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",62,"530","723487","07.05.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",202,"530","722983","06.05.2020","Dragnót 135 mm","Skagaströnd"
"Hlýri",7,"530","722983","06.05.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",176,"530","722983","06.05.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",15171,"530","722983","06.05.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",78,"530","722983","06.05.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",30,"530","722405","03.05.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",80,"530","722405","03.05.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",10058,"530","722405","03.05.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",21,"530","722405","03.05.2020","Dragnót 135 mm","Skagaströnd"
"Ýsa",115,"530","722035","30.04.2020","Dragnót 135 mm","Skagaströnd"
"Skarkoli",26,"530","722035","30.04.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",11440,"530","722035","30.04.2020","Dragnót 135 mm","Skagaströnd"
"Grásleppa",7,"530","722035","30.04.2020","Dragnót 135 mm","Skagaströnd"
"Steinbítur",56,"530","722035","30.04.2020","Dragnót 135 mm","Skagaströnd"
"Þorskur",4705,"530","710432","28.11.2019","Dragnót 135 mm","Skagaströnd"
"Ýsa",139,"530","710288","27.11.2019","Dragnót 135 mm","Skagaströnd"
"Hlýri",12,"530","710288","27.11.2019","Dragnót 135 mm","Skagaströnd"
"Skarkoli",1236,"530","710288","27.11.2019","Dragnót 135 mm","Skagaströnd"
"Þorskur",5950,"530","710288","27.11.2019","Dragnót 135 mm","Skagaströnd"
"Steinbítur",7,"530","710288","27.11.2019","Dragnót 135 mm","Skagaströnd"
"Ýsa",893,"530","710105","26.11.2019","Dragnót 135 mm","Skagaströnd"
"Lýsa",40,"530","710105","26.11.2019","Dragnót 135 mm","Skagaströnd"
"Skarkoli",160,"530","710105","26.11.2019","Dragnót 135 mm","Skagaströnd"
"Þorskur",656,"530","710105","26.11.2019","Dragnót 135 mm","Skagaströnd"
"Steinbítur",41,"530","710105","26.11.2019","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",3,"530","710105","26.11.2019","Dragnót 135 mm","Skagaströnd"
"Ýsa",1752,"530","709981","25.11.2019","Dragnót 135 mm","Skagaströnd"
"Hlýri",4,"530","709981","25.11.2019","Dragnót 135 mm","Skagaströnd"
"Skarkoli",71,"530","709981","25.11.2019","Dragnót 135 mm","Skagaströnd"
"Þorskur",796,"530","709981","25.11.2019","Dragnót 135 mm","Skagaströnd"
"Steinbítur",16,"530","709981","25.11.2019","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",6,"530","709981","25.11.2019","Dragnót 135 mm","Skagaströnd"
"Ýsa",1204,"530","709611","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Skarkoli",383,"530","709611","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Þorskur",611,"530","709611","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Steinbítur",12,"530","709611","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Ýsa",3511,"530","709662","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Hlýri",3,"530","709662","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Skarkoli",64,"530","709662","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Þorskur",1164,"530","709662","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Steinbítur",13,"530","709662","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Karfi / Gullkarfi",3,"530","709662","21.11.2019","Dragnót 135 mm","Skagaströnd"
"Þorskur",2568,"530","709482","19.11.2019","Dragnót 135 mm","Skagaströnd"
"Ýsa",44,"530","709388","18.11.2019","Dragnót 135 mm","Skagaströnd"
"Skarkoli",720,"530","709388","18.11.2019","Dragnót 135 mm","Skagaströnd"
"Þorskur",2636,"530","709388","18.11.2019","Dragnót 135 mm","Skagaströnd"
