"Fisktegund","¶slëgt","skip","id","date","gear","harbour"
"Karfi / Gullkarfi",35,"1434","505709","05.03.2016","Net","Gr°msey"
"Ufsi",23,"1434","505706","04.03.2016","Net","Gr°msey"
"ósa",33,"1434","505706","04.03.2016","Net","Gr°msey"
"çorskur",5751,"1434","505706","04.03.2016","Net","Gr°msey"
"Karfi / Gullkarfi",136,"1434","505706","04.03.2016","Net","Gr°msey"
"Ufsi",55,"1434","505340","03.03.2016","Net","Gr°msey"
"ósa",52,"1434","505340","03.03.2016","Net","Gr°msey"
"Hlòri",11,"1434","505340","03.03.2016","Net","Gr°msey"
"çorskur",9073,"1434","505340","03.03.2016","Net","Gr°msey"
"Karfi / Gullkarfi",176,"1434","505340","03.03.2016","Net","Gr°msey"
"Ufsi",31,"1434","505332","02.03.2016","Net","Gr°msey"
"ósa",42,"1434","505332","02.03.2016","Net","Gr°msey"
"Hlòri",3,"1434","505332","02.03.2016","Net","Gr°msey"
"çorskur",4961,"1434","505332","02.03.2016","Net","Gr°msey"
"Karfi / Gullkarfi",135,"1434","505332","02.03.2016","Net","Gr°msey"
"Ufsi",118,"1434","505058","01.03.2016","Net","Gr°msey"
"ósa",65,"1434","505058","01.03.2016","Net","Gr°msey"
"Hlòri",13,"1434","505058","01.03.2016","Net","Gr°msey"
"çorskur",6368,"1434","505058","01.03.2016","Net","Gr°msey"
"Karfi / Gullkarfi",394,"1434","505058","01.03.2016","Net","Gr°msey"
"Ufsi",471,"1434","504800","29.02.2016","Net","Gr°msey"
"ósa",25,"1434","504800","29.02.2016","Net","Gr°msey"
"Hlòri",24,"1434","504800","29.02.2016","Net","Gr°msey"
"çorskur",10962,"1434","504800","29.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",704,"1434","504800","29.02.2016","Net","Gr°msey"
"Ufsi",185,"1434","504725","28.02.2016","Net","Gr°msey"
"ósa",24,"1434","504725","28.02.2016","Net","Gr°msey"
"çorskur",13224,"1434","504725","28.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",501,"1434","504725","28.02.2016","Net","Gr°msey"
"Ufsi",617,"1434","504690","27.02.2016","Net","Gr°msey"
"ósa",83,"1434","504690","27.02.2016","Net","Gr°msey"
"çorskur",10467,"1434","504690","27.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",921,"1434","504690","27.02.2016","Net","Gr°msey"
"Ufsi",73,"1434","504687","26.02.2016","Net","Gr°msey"
"ósa",143,"1434","504687","26.02.2016","Net","Gr°msey"
"Hlòri",9,"1434","504687","26.02.2016","Net","Gr°msey"
"çorskur",3971,"1434","504687","26.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",438,"1434","504687","26.02.2016","Net","Gr°msey"
"Ufsi",126,"1434","504479","25.02.2016","Net","Gr°msey"
"ósa",150,"1434","504479","25.02.2016","Net","Gr°msey"
"Hlòri",10,"1434","504479","25.02.2016","Net","Gr°msey"
"çorskur",6799,"1434","504479","25.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",505,"1434","504479","25.02.2016","Net","Gr°msey"
"Ufsi",199,"1434","504332","24.02.2016","Net","Gr°msey"
"ósa",232,"1434","504332","24.02.2016","Net","Gr°msey"
"çorskur",7321,"1434","504332","24.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",219,"1434","504332","24.02.2016","Net","Gr°msey"
"Ufsi",814,"1434","504121","23.02.2016","Net","Gr°msey"
"ósa",151,"1434","504121","23.02.2016","Net","Gr°msey"
"Hlòri",24,"1434","504121","23.02.2016","Net","Gr°msey"
"çorskur",7992,"1434","504121","23.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",567,"1434","504121","23.02.2016","Net","Gr°msey"
"Ufsi",1230,"1434","503652","19.02.2016","Net","Gr°msey"
"ósa",48,"1434","503652","19.02.2016","Net","Gr°msey"
"Hlòri",9,"1434","503652","19.02.2016","Net","Gr°msey"
"çorskur",5104,"1434","503652","19.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",594,"1434","503652","19.02.2016","Net","Gr°msey"
"Ufsi",757,"1434","503515","18.02.2016","Net","Gr°msey"
"ósa",42,"1434","503515","18.02.2016","Net","Gr°msey"
"Hlòri",10,"1434","503515","18.02.2016","Net","Gr°msey"
"çorskur",2476,"1434","503515","18.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",40,"1434","503515","18.02.2016","Net","Gr°msey"
"Ufsi",773,"1434","503366","17.02.2016","Net","Gr°msey"
"çorskur",75,"1434","503366","17.02.2016","Net","Gr°msey"
"ósa",39,"1434","503297","17.02.2016","Net","Gr°msey"
"çorskur",2704,"1434","503297","17.02.2016","Net","Gr°msey"
"Ufsi",561,"1434","503193","15.02.2016","Net","Gr°msey"
"ósa",92,"1434","503193","15.02.2016","Net","Gr°msey"
"çorskur",7298,"1434","503193","15.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",92,"1434","503193","15.02.2016","Net","Gr°msey"
"Ufsi",1258,"1434","503066","14.02.2016","Net","Gr°msey"
"ósa",26,"1434","503066","14.02.2016","Net","Gr°msey"
"Hlòri",9,"1434","503066","14.02.2016","Net","Gr°msey"
"çorskur",2667,"1434","503066","14.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",23,"1434","503066","14.02.2016","Net","Gr°msey"
"Ufsi",1133,"1434","503063","13.02.2016","Net","Gr°msey"
"ósa",54,"1434","503063","13.02.2016","Net","Gr°msey"
"Hlòri",9,"1434","503063","13.02.2016","Net","Gr°msey"
"çorskur",2133,"1434","503063","13.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",62,"1434","503063","13.02.2016","Net","Gr°msey"
"Ufsi",2067,"1434","503062","12.02.2016","Net","Gr°msey"
"ósa",90,"1434","503062","12.02.2016","Net","Gr°msey"
"Hlòri",9,"1434","503062","12.02.2016","Net","Gr°msey"
"çorskur",3011,"1434","503062","12.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",366,"1434","503062","12.02.2016","Net","Gr°msey"
"Ufsi",1243,"1434","502791","11.02.2016","Net","Gr°msey"
"çorskur",2175,"1434","502791","11.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",289,"1434","502791","11.02.2016","Net","Gr°msey"
"Ufsi",2652,"1434","502790","10.02.2016","Net","Gr°msey"
"ósa",68,"1434","502790","10.02.2016","Net","Gr°msey"
"çorskur",2418,"1434","502790","10.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",290,"1434","502790","10.02.2016","Net","Gr°msey"
"Ufsi",2981,"1434","502470","09.02.2016","Net","Gr°msey"
"ósa",81,"1434","502470","09.02.2016","Net","Gr°msey"
"Hlòri",28,"1434","502470","09.02.2016","Net","Gr°msey"
"çorskur",2973,"1434","502470","09.02.2016","Net","Gr°msey"
"Karfi / Gullkarfi",255,"1434","502470","09.02.2016","Net","Gr°msey"
"ósa",188,"1434","496003","23.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"Skarkoli",163,"1434","496003","23.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"çorskur",342,"1434","496003","23.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"ósa",1431,"1434","495813","20.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"Skarkoli",11,"1434","495813","20.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"çorskur",90,"1434","495813","20.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"ósa",3364,"1434","495685","19.11.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",118,"1434","495685","19.11.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",571,"1434","495685","19.11.2015","Dragn¢t 135 mm","Skagastrînd"
"ósa",598,"1434","495565","17.11.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",339,"1434","495565","17.11.2015","Dragn¢t 135 mm","Skagastrînd"
"ósa",5976,"1434","495534","16.11.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",288,"1434","495534","16.11.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",769,"1434","495534","16.11.2015","Dragn¢t 135 mm","Skagastrînd"
"Steinb°tur",10,"1434","495534","16.11.2015","Dragn¢t 135 mm","Skagastrînd"
"ósa",1218,"1434","495509","15.11.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",638,"1434","495509","15.11.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",206,"1434","495181","12.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"çorskur",2995,"1434","495181","12.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"Ufsi",95,"1434","494906","10.11.2015","Dragn¢t 135 mm","H£sav°k"
"ósa",240,"1434","494906","10.11.2015","Dragn¢t 135 mm","H£sav°k"
"çorskur",2419,"1434","494906","10.11.2015","Dragn¢t 135 mm","H£sav°k"
"ósa",5161,"1434","494521","06.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"Skarkoli",23,"1434","494521","06.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"çorskur",281,"1434","494521","06.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"Steinb°tur",30,"1434","494521","06.11.2015","Dragn¢t 135 mm","Siglufjîråur"
"ósa",11982,"1434","494431","05.11.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",37,"1434","494431","05.11.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1177,"1434","494431","05.11.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",5026,"1434","494126","03.11.2015","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",6,"1434","494126","03.11.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",37,"1434","494126","03.11.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",270,"1434","494126","03.11.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",7,"1434","494126","03.11.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",8371,"1434","494017","02.11.2015","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",6,"1434","494017","02.11.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",130,"1434","494017","02.11.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",810,"1434","494017","02.11.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",31,"1434","494017","02.11.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",7385,"1434","493828","31.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",4,"1434","493828","31.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",37,"1434","493828","31.10.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",250,"1434","493828","31.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",4,"1434","493828","31.10.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",6227,"1434","493827","30.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",291,"1434","493827","30.10.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",579,"1434","493827","30.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Ufsi",70,"1434","493632","28.10.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",10107,"1434","493632","28.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",95,"1434","493632","28.10.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1755,"1434","493632","28.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",72,"1434","493632","28.10.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",5599,"1434","493227","26.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",579,"1434","493227","26.10.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",2102,"1434","493227","26.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",23,"1434","493227","26.10.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",5255,"1434","493031","23.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Hlòri",7,"1434","493031","23.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",289,"1434","493031","23.10.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",251,"1434","493031","23.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Steinb°tur",3,"1434","493031","23.10.2015","Dragn¢t 135 mm","Skagastrînd"
"ósa",4765,"1434","492943","22.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Hlòri",7,"1434","492943","22.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",38,"1434","492943","22.10.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",304,"1434","492943","22.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Steinb°tur",12,"1434","492943","22.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Ufsi",137,"1434","492860","21.10.2015","Dragn¢t 135 mm","Skagastrînd"
"ósa",3182,"1434","492860","21.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",42,"1434","492860","21.10.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",602,"1434","492860","21.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Ufsi",12,"1434","492341","16.10.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",10661,"1434","492341","16.10.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",154,"1434","492341","16.10.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",576,"1434","492341","16.10.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Steinb°tur",28,"1434","492341","16.10.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",6945,"1434","492285","15.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",67,"1434","492285","15.10.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1112,"1434","492285","15.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",64,"1434","492285","15.10.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",4244,"1434","492218","14.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",7,"1434","492218","14.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",102,"1434","492218","14.10.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",685,"1434","492218","14.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",43,"1434","492218","14.10.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1275,"1434","491980","13.10.2015","Dragn¢t 135 mm","Siglufjîråur"
"Ufsi",379,"1434","491838","12.10.2015","Dragn¢t 135 mm","Siglufjîråur"
"ósa",1429,"1434","491838","12.10.2015","Dragn¢t 135 mm","Siglufjîråur"
"çorskur",4987,"1434","491838","12.10.2015","Dragn¢t 135 mm","Siglufjîråur"
"Ufsi",535,"1434","491396","08.10.2015","Dragn¢t 135 mm","Siglufjîråur"
"ósa",67,"1434","491396","08.10.2015","Dragn¢t 135 mm","Siglufjîråur"
"çorskur",4946,"1434","491396","08.10.2015","Dragn¢t 135 mm","Siglufjîråur"
"Karfi / Gullkarfi",48,"1434","491396","08.10.2015","Dragn¢t 135 mm","Siglufjîråur"
"ósa",819,"1434","491173","07.10.2015","Dragn¢t 135 mm","H£sav°k"
"çorskur",1870,"1434","491173","07.10.2015","Dragn¢t 135 mm","H£sav°k"
"çykkval£ra / S¢lkoli",40,"1434","491173","07.10.2015","Dragn¢t 135 mm","H£sav°k"
"ósa",9804,"1434","490920","05.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Hlòri",12,"1434","490920","05.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",446,"1434","490920","05.10.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",535,"1434","490920","05.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Steinb°tur",18,"1434","490920","05.10.2015","Dragn¢t 135 mm","Skagastrînd"
"Ufsi",18,"1434","490856","02.10.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",7229,"1434","490856","02.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",6,"1434","490856","02.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",97,"1434","490856","02.10.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1029,"1434","490856","02.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",29,"1434","490856","02.10.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",5308,"1434","490602","01.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",3,"1434","490602","01.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",376,"1434","490602","01.10.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",869,"1434","490602","01.10.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",48,"1434","490602","01.10.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",2708,"1434","490498","30.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",288,"1434","490498","30.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",3667,"1434","490438","29.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",92,"1434","490438","29.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",1083,"1434","490438","29.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Steinb°tur",39,"1434","490438","29.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",13835,"1434","490302","28.09.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",592,"1434","490302","28.09.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",1090,"1434","490302","28.09.2015","Dragn¢t 135 mm","Skagastrînd"
"Steinb°tur",34,"1434","490302","28.09.2015","Dragn¢t 135 mm","Skagastrînd"
"ósa",2615,"1434","490070","25.09.2015","Dragn¢t 135 mm","Skagastrînd"
"Hlòri",6,"1434","490070","25.09.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",109,"1434","490070","25.09.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",320,"1434","490070","25.09.2015","Dragn¢t 135 mm","Skagastrînd"
"Steinb°tur",46,"1434","490070","25.09.2015","Dragn¢t 135 mm","Skagastrînd"
"Ufsi",95,"1434","489880","24.09.2015","Dragn¢t 135 mm","Skagastrînd"
"ósa",5131,"1434","489880","24.09.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",114,"1434","489880","24.09.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",811,"1434","489880","24.09.2015","Dragn¢t 135 mm","Skagastrînd"
"ósa",8808,"1434","489677","23.09.2015","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",40,"1434","489677","23.09.2015","Dragn¢t 135 mm","Skagastrînd"
"çorskur",906,"1434","489677","23.09.2015","Dragn¢t 135 mm","Skagastrînd"
"ósa",3810,"1434","489427","21.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",13,"1434","489427","21.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",128,"1434","489427","21.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1358,"1434","489427","21.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",30,"1434","489427","21.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çykkval£ra / S¢lkoli",53,"1434","489427","21.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",2993,"1434","489140","18.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",17,"1434","489140","18.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",145,"1434","489140","18.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1156,"1434","489140","18.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",22,"1434","489140","18.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",5721,"1434","488761","17.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",57,"1434","488761","17.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",795,"1434","488761","17.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",57,"1434","488761","17.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",8130,"1434","488565","16.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",64,"1434","488565","16.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1721,"1434","488565","16.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",43,"1434","488565","16.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",2896,"1434","488484","15.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",153,"1434","488484","15.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1500,"1434","488484","15.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",101,"1434","488484","15.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",4124,"1434","488363","14.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",154,"1434","488363","14.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",987,"1434","488363","14.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",5440,"1434","488079","11.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",125,"1434","488079","11.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",383,"1434","488079","11.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",39,"1434","488079","11.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",5992,"1434","490468","10.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",85,"1434","490468","10.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",385,"1434","490468","10.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",11129,"1434","487822","09.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",189,"1434","487822","09.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",871,"1434","487822","09.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",48,"1434","487822","09.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çykkval£ra / S¢lkoli",43,"1434","487822","09.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",5594,"1434","487667","08.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",330,"1434","487667","08.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",204,"1434","487667","08.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",40,"1434","487667","08.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",2296,"1434","487569","07.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",3,"1434","487569","07.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",323,"1434","487569","07.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",446,"1434","487569","07.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",40,"1434","487569","07.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çykkval£ra / S¢lkoli",47,"1434","487569","07.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Ufsi",121,"1434","487476","04.09.2015","Dragn¢t 135 mm","Gr°msey"
"Hlòri",8,"1434","487476","04.09.2015","Dragn¢t 135 mm","Gr°msey"
"çorskur",1751,"1434","487476","04.09.2015","Dragn¢t 135 mm","Gr°msey"
"Karfi / Gullkarfi",34,"1434","487476","04.09.2015","Dragn¢t 135 mm","Gr°msey"
"ósa",2863,"1434","487189","03.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",108,"1434","487189","03.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",720,"1434","487189","03.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",40,"1434","487189","03.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",3158,"1434","487013","02.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",165,"1434","487013","02.09.2015","Dragn¢t 135 mm","Hofs¢s"
"çorskur",826,"1434","487013","02.09.2015","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",32,"1434","487013","02.09.2015","Dragn¢t 135 mm","Hofs¢s"
"ósa",3879,"1434","486639","01.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",128,"1434","486639","01.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",556,"1434","486639","01.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Steinb°tur",19,"1434","486639","01.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Karfi / Gullkarfi",6,"1434","486639","01.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çykkval£ra / S¢lkoli",17,"1434","486639","01.09.2015","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",496,"1500","539696","09.08.2016","Handfëri","Rif"
"Ufsi",60,"1500","539136","08.08.2016","Handfëri","Rif"
"çorskur",773,"1500","539136","08.08.2016","Handfëri","Rif"
"Ufsi",18,"1500","537983","03.08.2016","Handfëri","Rif"
