"Fisktegund","¶slëgt","skip","id","date","gear","harbour"
"Dj£pkarfi",12043,"1277","558853","23.02.2017","Botnvarpa","F†skr£åsfjîråur"
"Skîtuselur",36,"1277","558853","23.02.2017","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",239,"1277","558853","23.02.2017","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",7814,"1277","558853","23.02.2017","Botnvarpa","F†skr£åsfjîråur"
"çykkval£ra / S¢lkoli",15,"1277","558853","23.02.2017","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",1243,"1277","554466","15.12.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",12175,"1277","554466","15.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",11,"1277","554466","15.12.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",28892,"1277","554466","15.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",8,"1277","554466","15.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",104,"1277","554466","15.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",5693,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",19,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Keila",164,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Langa",90,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Skata",48,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",248,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",68033,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Bl†langa",919,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Dj£pkarfi",485,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Gr†l£åa",59,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Skîtuselur",4,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",13,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",9184,"1277","554212","12.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",1,"1277","553988","08.12.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",2207,"1277","553988","08.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",4,"1277","553988","08.12.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",36675,"1277","553988","08.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Gr†l£åa",292,"1277","553988","08.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",20,"1277","553988","08.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",22,"1277","553988","08.12.2016","Botnvarpa","F†skr£åsfjîråur"
"çykkval£ra / S¢lkoli",11,"1277","553988","08.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",23936,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",52,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Keila",189,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Langa",26,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",163,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",59579,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Bl†langa",1666,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Dj£pkarfi",1891,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Gr†l£åa",8,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Skîtuselur",23,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",1,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",16636,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"çykkval£ra / S¢lkoli",8,"1277","553547","05.12.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",73,"1277","553182","30.11.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",564,"1277","553182","30.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",40,"1277","553182","30.11.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",47511,"1277","553182","30.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Gr†l£åa",23,"1277","553182","30.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",9,"1277","553182","30.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",128,"1277","553182","30.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",505,"1277","552153","21.11.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",6836,"1277","552153","21.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",110,"1277","552153","21.11.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",56282,"1277","552153","21.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Gr†l£åa",12,"1277","552153","21.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",10,"1277","552153","21.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",547,"1277","552153","21.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",996,"1277","551986","17.11.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",6585,"1277","551986","17.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",19,"1277","551986","17.11.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",32076,"1277","551986","17.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Gr†l£åa",27,"1277","551986","17.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",13,"1277","551986","17.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",139,"1277","551986","17.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",5745,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",4950,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Keila",63,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Langa",165,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",72,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Skarkoli",2,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",38364,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Bl†langa",558,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Dj£pkarfi",9251,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Skîtuselur",2,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",21,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",5850,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"çykkval£ra / S¢lkoli",43,"1277","551811","14.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",30235,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",1381,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Keila",88,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Langa",158,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",129,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",59373,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Bl†langa",121,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Dj£pkarfi",16576,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Gr†l£åa",182,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Skîtuselur",13,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",123,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",6217,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"çykkval£ra / S¢lkoli",50,"1277","551221","06.11.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",6083,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",569,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Keila",19,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Langa",70,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",32,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",73692,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Bl†langa",23,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Dj£pkarfi",4784,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Gr†l£åa",3816,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",43,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",822,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"çykkval£ra / S¢lkoli",18,"1277","550505","31.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",921,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"ósa",7727,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Langa",143,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Hlòri",9,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Skarkoli",191,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"çorskur",9173,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Gr†l£åa",9,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Steinb°tur",28,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Karfi / Gullkarfi",950,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"çykkval£ra / S¢lkoli",55,"1277","552314","25.10.2016","Botnvarpa","F†skr£åsfjîråur"
"Ufsi",1773,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"ósa",9523,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"Langa",21,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"Hlòri",33,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"L£åa",24,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"Skarkoli",328,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"çorskur",6323,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"Gr†l£åa",24,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"Steinb°tur",38,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"Karfi / Gullkarfi",2075,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"çykkval£ra / S¢lkoli",39,"1277","552312","13.10.2016","Botnvarpa","Dalv°k"
"Ufsi",1439,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"ósa",3499,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"Keila",22,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"Langa",163,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"Hlòri",12,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"L£åa",10,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"Skarkoli",1178,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"çorskur",4745,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"Bl†langa",275,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"Skîtuselur",38,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"Steinb°tur",383,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"Karfi / Gullkarfi",4772,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"çykkval£ra / S¢lkoli",220,"1277","552310","08.10.2016","Botnvarpa","•safjîråur"
"Ufsi",1917,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"ósa",2586,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"Keila",20,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"Langa",155,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"L£åa",4,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"Skarkoli",112,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"çorskur",600,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"Bl†langa",266,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"Steinb°tur",36,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"Karfi / Gullkarfi",38619,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"çykkval£ra / S¢lkoli",122,"1277","552309","03.10.2016","Botnvarpa","Reykjav°k"
"Ufsi",8249,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"ósa",12937,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"Keila",87,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"Langa",233,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"Hlòri",118,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"çorskur",62211,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"Bl†langa",348,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"Dj£pkarfi",13774,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"Steinb°tur",368,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"Karfi / Gullkarfi",9314,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"çykkval£ra / S¢lkoli",353,"1277","547064","26.09.2016","Botnvarpa","Eskifjîråur"
"Ufsi",20954,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"ósa",4171,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"Keila",73,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"Langa",484,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"Hlòri",27,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"N†skata",6,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"çorskur",46617,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"Bl†langa",608,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"Dj£pkarfi",14991,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"Skîtuselur",67,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"Steinb°tur",593,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"Karfi / Gullkarfi",5531,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"çykkval£ra / S¢lkoli",25,"1277","546291","19.09.2016","Botnvarpa","Eskifjîråur"
"Ufsi",17698,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"ósa",2880,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"Keila",119,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"Langa",646,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"Hlòri",426,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"L£åa",13,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"N†skata",22,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"çorskur",48460,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"Bl†langa",386,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"Dj£pkarfi",14652,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"Skîtuselur",19,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"Steinb°tur",389,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"Karfi / Gullkarfi",4144,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"çykkval£ra / S¢lkoli",86,"1277","545296","12.09.2016","Botnvarpa","Eskifjîråur"
"Ufsi",63258,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"ósa",2898,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"Keila",96,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"Langa",383,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"Hlòri",40,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"L£åa",20,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"N†skata",11,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"çorskur",23114,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"Bl†langa",278,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"Dj£pkarfi",10960,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"Skîtuselur",20,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"Steinb°tur",367,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"Karfi / Gullkarfi",10342,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"çykkval£ra / S¢lkoli",189,"1277","544341","05.09.2016","Botnvarpa","Eskifjîråur"
"Ufsi",311,"1304","579465","21.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",193,"1304","579465","21.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Langa",28,"1304","579465","21.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",366,"1304","579465","21.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",4108,"1304","579465","21.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",160,"1304","579465","21.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Karfi / Gullkarfi",48,"1304","579465","21.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çykkval£ra / S¢lkoli",98,"1304","579465","21.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Ufsi",245,"1304","579023","20.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",189,"1304","579023","20.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Langa",43,"1304","579023","20.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",2224,"1304","579023","20.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",1760,"1304","579023","20.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Langl£ra",13,"1304","579023","20.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",723,"1304","579023","20.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Karfi / Gullkarfi",2796,"1304","579023","20.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çykkval£ra / S¢lkoli",59,"1304","579023","20.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",20,"1304","578569","19.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",2739,"1304","578569","19.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",6779,"1304","578569","19.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",567,"1304","578569","19.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çykkval£ra / S¢lkoli",245,"1304","578569","19.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Ufsi",18,"1304","578385","16.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",329,"1304","578385","16.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",1135,"1304","578385","16.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",9164,"1304","578385","16.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",38,"1304","578385","16.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çykkval£ra / S¢lkoli",89,"1304","578385","16.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Ufsi",570,"1304","577980","15.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",554,"1304","577980","15.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Langa",39,"1304","577980","15.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",1757,"1304","577980","15.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",3115,"1304","577980","15.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",763,"1304","577980","15.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Karfi / Gullkarfi",29,"1304","577980","15.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çykkval£ra / S¢lkoli",353,"1304","577980","15.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Ufsi",379,"1304","577563","14.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",333,"1304","577563","14.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Langa",75,"1304","577563","14.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",1940,"1304","577563","14.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",4313,"1304","577563","14.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Langl£ra",54,"1304","577563","14.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",798,"1304","577563","14.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Karfi / Gullkarfi",875,"1304","577563","14.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çykkval£ra / S¢lkoli",812,"1304","577563","14.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Ufsi",2,"1304","576911","13.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",15,"1304","576911","13.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",2495,"1304","576911","13.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",6296,"1304","576911","13.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",78,"1304","576911","13.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çykkval£ra / S¢lkoli",199,"1304","576911","13.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",179,"1304","575657","07.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",1702,"1304","575657","07.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",8369,"1304","575657","07.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",16,"1304","575657","07.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çykkval£ra / S¢lkoli",50,"1304","575657","07.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Ufsi",24,"1304","575147","06.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",29,"1304","575147","06.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",703,"1304","575147","06.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",17127,"1304","575147","06.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",30,"1304","575147","06.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"çykkval£ra / S¢lkoli",24,"1304","575147","06.06.2017","Dragn¢t 135 mm","¶lafsv°k"
"Ufsi",571,"1304","574323","30.05.2017","Dragn¢t 135 mm","¶lafsv°k"
"ósa",2015,"1304","574323","30.05.2017","Dragn¢t 135 mm","¶lafsv°k"
"Langa",20,"1304","574323","30.05.2017","Dragn¢t 135 mm","¶lafsv°k"
"Skarkoli",384,"1304","574323","30.05.2017","Dragn¢t 135 mm","¶lafsv°k"
"çorskur",5202,"1304","574323","30.05.2017","Dragn¢t 135 mm","¶lafsv°k"
"Langl£ra",208,"1304","574323","30.05.2017","Dragn¢t 135 mm","¶lafsv°k"
"Steinb°tur",109,"1304","574323","30.05.2017","Dragn¢t 135 mm","¶lafsv°k"
